ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Temp_Bin,Humidity_Bin
A-1939510,Source2,3,2019-08-29 05:58:35,2019-08-29 06:27:58,40.844837,-73.904137,,,0.7900000214576721,Left lane blocked due to accident on I-95 Cross Bronx Expy Southbound between Exit 2A Jerome Ave and Exit 2B Webster Ave.,Cross Bronx Expy W,Bronx,Bronx,NY,10457,US,US/Eastern,KLGA,2019-08-29 05:51:00,69.0,69.0,75.0,29.81,10.0,NW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,"(56.0, 71.0]","(66.0, 84.0]"
A-906996,Source2,3,2021-09-09 12:47:42,2021-09-09 13:31:34,42.69714000000001,-73.83899699999998,,,0.0,Left lane blocked due to accident on I-87 Southbound before exit 1.,I-87 S,Albany,Albany,NY,12205,US,US/Eastern,KALB,2021-09-09 12:51:00,66.0,66.0,93.0,29.51,10.0,CALM,0.0,0.0,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(84.0, 100.0]"
A-6232061,Source1,4,2021-10-29 13:33:26,2021-10-29 14:59:41,43.19718003252412,-76.24484896623494,43.22211003252412,-76.27132896623495,2.178,NYSDOT - Region 3: Fuel spill on NY 481 northbound before Exit 13 - CR 57A (Schroeppel) All lanes closed,NY-481 N,Clay,Onondaga,NY,13041,US,US/Eastern,KSYR,2021-10-29 13:54:00,54.0,54.0,62.0,29.33,10.0,ENE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(39.0, 56.0]","(50.0, 66.0]"
A-328172,Source2,2,2017-02-09 17:59:44,2017-02-09 18:45:00,41.043247,-73.83584599999998,,,0.01,Entry ramp closed due to accident on Saw Mill River Pkwy Northbound at Exit 20 I-87.,Saw Mill River Pkwy N,Irvington,Westchester,NY,10533,US,US/Eastern,KHPN,2017-02-09 17:56:00,21.9,5.1,51.0,29.73,6.0,WNW,25.3,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2017,"(-19.001, 39.0]","(50.0, 66.0]"
A-6660446,Source1,2,2020-11-15 20:57:35,2020-11-16 02:33:00,40.725932,-73.902135,40.737195,-73.852149,2.73,Stationary traffic on I-495 E from Maurice Ave/Exit 18 (I-495) to 108th St/Exit 21 (I-495) due to accident.,Long Island Expy E,Maspeth,Queens,NY,11378,US,US/Eastern,KLGA,2020-11-15 20:53:00,57.0,57.0,72.0,29.7,3.0,W,25.0,0.0,Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(56.0, 71.0]","(66.0, 84.0]"
A-7668744,Source1,4,2017-10-07 04:22:53,2017-10-07 10:22:53,40.682587,-73.666191,40.68248,-73.661,0.272,Closed at Hempstead Ave/Exit 17 - Road closed due to accident. Police activity ongoing.,Southern State Pkwy E,Malverne,Nassau,NY,11565,US,US/Eastern,KJFK,2017-10-07 04:51:00,64.0,,100.0,30.11,9.0,East,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2017,"(56.0, 71.0]","(84.0, 100.0]"
A-6313613,Source1,2,2021-09-08 19:39:00,2021-09-08 20:04:00,42.720028000000006,-73.812454,42.698685,-73.83683,1.925,Slow traffic on I-87 S - Adirondack Northway S from exit [3] to exit [1W] due to accident.,Adirondack Northway S,Albany,Albany,NY,12205,US,US/Eastern,KALB,2021-09-08 19:44:00,67.0,67.0,100.0,29.45,2.0,SSW,40.0,0.02,Heavy T-Storm / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2021,"(56.0, 71.0]","(84.0, 100.0]"
A-5730241,Source1,2,2021-04-22 07:25:58,2021-04-22 11:12:13,42.265831231869385,-73.87555718386706,42.290791231869385,-73.8744571838671,1.725,NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway southbound at After Exit 21 (I-87) - Catskill (Rte 23) starting 7:25 AM 04/22/2021 [CARS CAD-211120053],New York State Thruway,Catskill,Greene,NY,12414,US,US/Eastern,KPSF,2021-04-22 07:54:00,27.0,13.0,75.0,28.42,10.0,W,22.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(-19.001, 39.0]","(66.0, 84.0]"
A-326910,Source2,3,2017-02-02 08:10:20,2017-02-02 08:40:20,41.335289,-73.657639,,,0.01,Accident on I-684 Southbound at Exit 8 County Hwy-138 Hardscrabble Rd.,I-684 S,North Salem,Westchester,NY,10560,US,US/Eastern,KDXR,2017-02-02 07:53:00,30.9,24.3,69.0,30.05,10.0,SW,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(-19.001, 39.0]","(66.0, 84.0]"
A-2278995,Source2,3,2019-02-12 15:31:26,2019-02-12 16:15:26,41.034111,-73.753326,,,1.8799999952316284,Right and center lane blocked due to accident on I-287 Cross Westchester Expy Eastbound between Exit 6 NY-22 Broadway and Exits 7 8 8E 8W CR-62 Westchester Ave.,Cross Westchester Expy W,West Harrison,Westchester,NY,10604,US,US/Eastern,KHPN,2019-02-12 15:45:00,24.1,12.0,88.0,30.1,0.8,East,13.8,0.03,Light Ice Pellets,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(-19.001, 39.0]","(84.0, 100.0]"
A-3051283,Source2,2,2018-01-08 15:40:14,2018-01-08 16:09:51,40.86459,-73.871788,,,0.0,1 right lane blocked due to accident on Bronx River Pkwy Northbound at Exits 8E 8W 8W-E Dr Theodore Kazimiroff Blvd.,Bronx River Pkwy S,Bronx,Bronx,NY,10458,US,US/Eastern,KLGA,2018-01-08 15:51:00,30.9,22.8,54.0,30.07,10.0,SW,9.2,0.07,Light Freezing Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(-19.001, 39.0]","(50.0, 66.0]"
A-966087,Source2,3,2021-07-20 12:47:22,2021-07-20 14:02:01,40.788437,-73.928101,,,0.0,Right lane blocked due to accident on I-278 Southbound at Robert F Kennedy Brg.,Robert F Kennedy Bridge,New York,New York,NY,10035,US,US/Eastern,KNYC,2021-07-20 12:51:00,83.0,83.0,63.0,29.82,3.0,SSW,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(50.0, 66.0]"
A-1237462,Source2,3,2020-12-08 07:21:53,2020-12-08 08:06:24,40.988934,-73.665634,,,0.0,Left lane blocked due to accident on I-95 Southbound at I-287 Cross Westchester Expy.,New England Trwy S,Port Chester,Westchester,NY,10573,US,US/Eastern,KHPN,2020-12-08 06:56:00,27.0,15.0,72.0,29.24,9.0,N,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(66.0, 84.0]"
A-5468878,Source1,4,2021-12-28 10:40:00,2021-12-28 12:40:35.000000000,43.098377,-76.053827,43.073267,-76.053629,1.735,NYSDOT - Region 3: Overturned tractor trailer on I-481 southbound at Exit 6 - I-90 (De Witt) All lanes closed,I-481 S,East Syracuse,Onondaga,NY,13057,US,US/Eastern,KSYR,2021-12-28 10:54:00,42.0,33.0,67.0,29.4,10.0,WSW,23.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(39.0, 56.0]","(66.0, 84.0]"
A-2116473,Source2,2,2019-05-22 07:41:30,2019-05-22 09:11:57,41.124096,-73.783974,,,0.0,Right hand shoulder blocked due to accident on Saw Mill Pkwy Northbound near Exit 27 Marble Avenue.,Saw Mill River Pkwy,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2019-05-22 07:56:00,56.0,56.0,57.0,29.72,10.0,NW,6.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,"(39.0, 56.0]","(50.0, 66.0]"
A-7096263,Source1,4,2020-06-18 08:24:05,2020-06-18 08:54:05,40.69992,-73.96172,40.69992,-73.96172,0.0,At I-278/Williamsburg St - Accident. Center lane blocked.,Kent Ave,Brooklyn,Kings,NY,11249,US,US/Eastern,KJRB,2020-06-18 08:51:00,67.0,,87.0,30.1,10.0,,,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,2020,"(56.0, 71.0]","(84.0, 100.0]"
A-195915,Source2,2,2016-12-12 08:07:59,2016-12-12 08:37:41,40.815041,-73.934212,,,0.01,Accident on Harlem River Dr Southbound at Exit 22 5th Ave.,Harlem River Dr N,New York,New York,NY,10037,US,US/Eastern,KNYC,2016-12-12 07:51:00,41.0,35.8,93.0,29.86,5.0,WSW,8.1,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(39.0, 56.0]","(84.0, 100.0]"
A-6216969,Source1,2,2021-07-08 16:23:57,2021-07-08 17:48:02.000000000,40.605468,-74.048325,40.603962,-74.05296899999998,0.265,MTA Bridges &amp; Tunnels: Crash on Verrazano-Narrows Bridge Lower Level westbound Staten Island Approach (New York) 1 Center lane of 3 lanes blocked,I-278 E,Staten Island,Richmond,NY,10305,US,US/Eastern,KEWR,2021-07-08 16:28:00,79.0,79.0,72.0,29.93,10.0,NNE,15.0,0.0,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(66.0, 84.0]"
A-7742642,Source1,2,2019-06-25 12:20:57,2019-06-25 12:49:25,40.71599000000001,-73.82637,40.71335,-73.82446,0.208,At Grand Central Pky/Exit 10 - Accident. Lane blocked.,Van Wyck Expy S,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2019-06-25 12:30:00,77.0,77.0,82.0,29.79,4.0,CALM,0.0,0.0,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(71.0, 172.0]","(66.0, 84.0]"
A-4492710,Source1,2,2023-02-17 15:33:17,2023-02-17 17:42:27.000000000,41.032329,-73.75209,41.032424,-73.752664,0.031,crash I-287 - Cross Westchester Expwy westbound at exit 8,Columbus Ave,West Harrison,Westchester,NY,10604,US,US/Eastern,KHPN,2023-02-17 15:56:00,45.0,37.0,63.0,29.13,9.0,NW,21.0,0.01,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023,"(39.0, 56.0]","(50.0, 66.0]"
A-5839864,Source1,2,2021-09-18 02:30:54,2021-09-18 03:53:01,42.705911,-73.75468199999997,42.704888,-73.754504,0.071,Incident on US-9 SB near OSBORNE RD Road closed. Take alternate route., Bacon Ln,Albany,Albany,NY,12211-1433,US,US/Eastern,KALB,2021-09-18 02:51:00,60.0,60.0,100.0,29.8,10.0,CALM,0.0,0.0,Patches of Fog,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,2021,"(56.0, 71.0]","(84.0, 100.0]"
A-2491519,Source2,2,2018-10-02 20:25:12,2018-10-02 20:54:52,40.795883,-72.841545,,,0.0,Accident on Mastic Rd at Somerset Ave.,Mastic Rd,Mastic,Suffolk,NY,11950-4820,US,US/Eastern,KHWV,2018-10-02 20:22:00,64.9,,90.0,30.09,1.0,NW,9.2,0.3,Heavy Thunderstorms and Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2018,"(56.0, 71.0]","(84.0, 100.0]"
A-2396861,Source2,3,2018-12-14 18:36:11,2018-12-14 19:05:54,40.844879,-73.926109,,,0.0,Left lane blocked due to accident on I-95 Cross Bronx Expy Southbound at Exits 1C-D 1D-C-B I-87.,Alexander Hamilton Bridge,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2018-12-14 18:47:00,51.8,,82.0,30.33,10.0,Variable,3.5,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2018,"(39.0, 56.0]","(66.0, 84.0]"
A-7534564,Source1,4,2018-09-12 22:11:25,2018-09-12 22:40:54,40.84242,-73.28825,40.842421,-73.288246,0.0,Closed between CR-4/Commack Rd/Town Line Rd and Ruth Blvd - Road closed due to accident., Jericho Tpke,Commack,Suffolk,NY,11725-2904,US,US/Eastern,KFRG,2018-09-12 22:21:00,71.1,,96.0,30.24,3.0,East,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2018,"(71.0, 172.0]","(84.0, 100.0]"
A-3681938,Source1,2,2023-03-23 06:30:38,2023-03-23 08:42:10,40.84945321,-73.94214034,40.84623321,-73.94336034,0.231,Port Authority NY/NJ: Crash on George Washington Bridge Upper Level eastbound Exit 1A - Henry Hudson Parkway (New York) 1 Right lane of 2 lanes blocked,,New York,New York,NY,10033,US,US/Eastern,KNYC,2023-03-23 06:51:00,49.0,49.0,90.0,29.93,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2023,"(39.0, 56.0]","(84.0, 100.0]"
A-1177541,Source2,2,2021-01-27 07:24:13,2021-01-27 08:53:53,41.309959,-74.125633,,,0.0,Accident on I-87 Southbound at Exit 16 NY-17.,I-87 S,Central Valley,Orange,NY,10917,US,US/Eastern,KSWF,2021-01-27 07:45:00,30.0,22.0,100.0,29.42,10.0,W,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(-19.001, 39.0]","(84.0, 100.0]"
A-1737133,Source2,2,2019-10-07 11:56:50,2019-10-07 12:41:27,40.7799,-73.451447,,,0.0,Accident on Old Country Rd at Newtown Rd.,Newtown Rd,Plainview,Nassau,NY,11803,US,US/Eastern,KFRG,2019-10-07 11:53:00,74.0,74.0,71.0,30.01,10.0,SSW,21.0,0.0,Partly Cloudy / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,"(71.0, 172.0]","(66.0, 84.0]"
A-1226080,Source2,3,2020-12-16 15:31:22,2020-12-16 16:30:20,40.820919,-73.88906899999998,,,1.809999942779541,Center lane blocked due to accident on I-278 Bruckner Expy Eastbound from Exit 48 Bruckner Blvd to Exit 49 NY-895.,Bruckner Expy E,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-12-16 15:48:00,32.0,19.0,60.0,30.24,1.0,ENE,24.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(50.0, 66.0]"
A-3492619,Source1,2,2016-08-24 08:18:03,2016-08-24 14:18:03,42.16126,-77.10155999999998,42.15427,-77.0902,0.7559999999999999,At US-15/Exit 44 - Accident.,Southern Tier Expy W,Painted Post,Steuben,NY,14870,US,US/Eastern,KELM,2016-08-24 08:38:00,57.9,,93.0,30.29,0.5,Calm,,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(56.0, 71.0]","(84.0, 100.0]"
A-4217762,Source1,2,2022-07-18 20:13:00,2022-07-18 21:44:38.000000000,40.677365,-73.731365,40.675314,-73.733365,0.176,Incident on BELT PKWY near BELT PKWY Drive with caution.,Laurelton Pkwy W,Rosedale,Queens,NY,11422,US,US/Eastern,KJFK,2022-07-18 19:51:00,76.0,76.0,91.0,29.77,10.0,S,23.0,0.0,Mostly Cloudy / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(71.0, 172.0]","(84.0, 100.0]"
A-1674193,Source2,2,2020-01-01 13:34:04,2020-01-01 14:03:36,40.91164000000001,-73.875771,,,0.0,Right hand shoulder blocked due to accident on I-87 Northbound at Exit 1 Central Park Ave.,I-87 N,Yonkers,Westchester,NY,10704,US,US/Eastern,KLGA,2020-01-01 13:51:00,39.0,28.0,43.0,29.72,10.0,WNW,23.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(0.999, 50.0]"
A-5328787,Source1,2,2022-02-13 02:36:37,2022-02-13 04:11:37.000000000,40.839840173526575,-73.9293515678695,40.83311017352658,-73.9317615678695,0.482,NYSDOT - Region 11: Crash on I-87 Major Deegan Expressway southbound Exit 7N-7S 7N &amp; - I-95-Cross Bronx Expressway (New York) All lanes closed,Major Deegan Expy,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2022-02-13 02:51:00,40.0,33.0,51.0,30.1,10.0,N,10.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022,"(39.0, 56.0]","(50.0, 66.0]"
A-1063334,Source2,2,2021-04-30 08:44:11,2021-04-30 09:43:48,40.886761,-73.815079,,,0.0,Accident on I-95 Northbound after Exit 14 Hutchinson River Pkwy Exit 6.,New England Trwy N,Bronx,Bronx,NY,10464,US,US/Eastern,KLGA,2021-04-30 08:51:00,63.0,63.0,45.0,29.44,10.0,WNW,22.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(0.999, 50.0]"
A-4180908,Source1,2,2022-05-16 11:29:00,2022-05-16 15:38:34.000000000,41.506714,-74.219257,41.498943,-74.252391,1.797,Incident on I-84 near I-84 Drive with caution.,I-84 W,Montgomery,Orange,NY,12549,US,US/Eastern,KMGJ,2022-05-16 11:54:00,74.0,74.0,76.0,29.26,6.0,SE,6.0,0.04,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(71.0, 172.0]","(66.0, 84.0]"
A-960167,Source2,3,2021-07-25 23:47:39,2021-07-26 00:16:40,40.89667100000001,-73.880585,,,0.0,Center lane blocked due to accident on I-87 Northbound before Exit 13 Major Deegan Expy.,Central Park Ave,Bronx,Bronx,NY,10471,US,US/Eastern,KLGA,2021-07-25 23:51:00,81.0,81.0,72.0,29.84,10.0,SW,8.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021,"(71.0, 172.0]","(66.0, 84.0]"
A-964788,Source2,2,2021-07-21 14:27:26,2021-07-21 14:55:52,40.805019,-73.45481099999998,,,0.0,Left lane blocked due to accident on Northern Pkwy Eastbound before Exit 39.,Northern State Pkwy E,Woodbury,Nassau,NY,11797,US,US/Eastern,KFRG,2021-07-21 14:53:00,78.0,78.0,68.0,29.78,9.0,NNE,8.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(66.0, 84.0]"
A-655192,Source2,3,2022-04-10 11:37:44,2022-04-10 12:22:14,41.309898,-74.125137,,,0.479999989271164,Entry ramp to I-87 Southbound from NY-17 Southbound lane blocked due to crash.,I-87 S,Central Valley,Orange,NY,10917,US,US/Eastern,KSWF,2022-04-10 11:45:00,43.0,34.0,53.0,29.23,10.0,WNW,21.0,0.0,Showers in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(39.0, 56.0]","(50.0, 66.0]"
A-205619,Source2,2,2016-11-16 07:50:05,2016-11-16 08:19:27,41.849426,-73.55719,,,0.01,Right hand shoulder blocked due to accident on NY-22 Southbound at US-44 Route 22.,Route 343,Amenia,Dutchess,NY,12501-5590,US,US/Eastern,KPOU,2016-11-16 07:53:00,45.0,43.5,93.0,29.73,10.0,West,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,"(39.0, 56.0]","(84.0, 100.0]"
A-2967754,Source2,3,2018-03-25 03:02:28,2018-03-25 03:31:52,40.674381,-73.801598,,,0.0,Left lane blocked due to accident on I-678 Van Wyck Expy Southbound at Exits 1W 2 Rockaway Blvd.,Van Wyck Expy N,Jamaica,Queens,NY,11436,US,US/Eastern,KJFK,2018-03-25 02:51:00,36.0,27.1,50.0,30.18,10.0,North,13.8,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2018,"(-19.001, 39.0]","(0.999, 50.0]"
A-7192625,Source1,2,2020-04-23 09:28:30,2020-04-23 09:58:30,40.62909000000001,-73.88799,40.62909000000001,-73.88799,0.0,At Rockaway Pky/Exit 13 - Accident.,Belt Pkwy E,Brooklyn,Kings,NY,11236,US,US/Eastern,KJFK,2020-04-23 09:40:00,42.0,38.0,49.0,30.1,10.0,NNW,6.0,0.0,Wintry Mix,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(39.0, 56.0]","(0.999, 50.0]"
A-1394902,Source2,3,2020-07-22 18:51:49,2020-07-22 19:51:30,40.711899,-73.95549,,,0.0,Center lane blocked due to accident on I-278 Brooklyn Queens Expy Eastbound at Marcy Ave.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11211,US,US/Eastern,KJRB,2020-07-22 18:51:00,76.0,76.0,82.0,29.91,0.75,WSW,8.0,0.08,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(71.0, 172.0]","(66.0, 84.0]"
A-7069943,Source1,3,2020-06-06 15:22:50,2020-06-06 15:52:50,40.73634000000001,-73.85621,40.73752,-73.85096,0.287,Between 108th St/Exit 21 and Grand Central Pky/Exit 22 - Accident. on the right.,Long Island Expy E,Rego Park,Queens,NY,11374,US,US/Eastern,KLGA,2020-06-06 15:23:00,84.0,84.0,61.0,29.65,9.0,W,14.0,0.1,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(71.0, 172.0]","(50.0, 66.0]"
A-1837262,Source2,2,2019-11-22 11:14:00,2019-11-22 12:45:32,42.658169,-78.95945,,,0.0,Accident on I-90 Westbound after Exit 57A CR-32 Eden Evans Center Rd.,I-90 E,Eden,Erie,NY,14057,US,US/Eastern,KBUF,2019-11-22 10:54:00,38.0,28.0,62.0,29.11,10.0,W,21.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(-19.001, 39.0]","(50.0, 66.0]"
A-6979073,Source1,1,2020-05-25 05:18:02,2020-05-25 05:48:02,41.50918,-74.07296,41.50918,-74.07296,0.0,Ramp to I-84 and RT-17K and RT-300 - Accident. Hard shoulder blocked.,New York Trwy N,Newburgh,Orange,NY,12550,US,US/Eastern,KSWF,2020-05-25 05:45:00,54.0,54.0,94.0,29.69,3.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2020,"(39.0, 56.0]","(84.0, 100.0]"
A-2044331,Source2,3,2019-06-11 20:41:23,2019-06-12 01:14:20,40.679375,-74.003151,,,0.0,Left lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound at Exit 26 I-478 Hugh L Carey Tunnel.,Hamilton Ave,Brooklyn,Kings,NY,11231,US,US/Eastern,KJRB,2019-06-11 20:51:00,72.0,72.0,33.0,29.88,10.0,VAR,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,"(71.0, 172.0]","(0.999, 50.0]"
A-3752679,Source1,2,2022-11-18 09:56:52,2022-11-18 13:38:15.000000000,42.762174,-78.313388,42.770335,-78.388716,3.862,Incident on US-20A WB near CREEK RD Road closed. Take alternate route., Creek Rd,Attica,Wyoming,NY,14011-9690,US,US/Eastern,KBUF,2022-11-18 09:56:00,29.0,19.0,89.0,29.17,4.0,S,13.0,0.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(84.0, 100.0]"
A-7364498,Source1,4,2019-11-01 07:38:17,2019-11-01 08:07:02,40.81759,-73.93078,40.82483,-73.93104,0.5,Closed between 149th St/Exit 4 and 155th St/Macombs Dam Brg/Exit 5 - Road closed due to accident., River Ave,Bronx,Bronx,NY,10451-2108,US,US/Eastern,KLGA,2019-11-01 07:51:00,44.0,36.0,55.0,29.92,10.0,W,20.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(39.0, 56.0]","(50.0, 66.0]"
A-2110534,Source2,2,2019-05-19 13:04:45,2019-05-19 15:19:17,40.72591,-73.760475,,,0.0,Two lanes blocked due to accident on Grand Central Pkwy Westbound at Exit 21 I-295 Clearview Expy.,Grand Central Pkwy W,Queens Village,Queens,NY,11427,US,US/Eastern,KJFK,2019-05-19 12:51:00,68.0,68.0,81.0,30.05,10.0,SSE,21.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(56.0, 71.0]","(66.0, 84.0]"
A-2644384,Source2,2,2018-08-14 15:42:45,2018-08-14 16:12:21,40.707687,-74.000076,,,0.0,Right lane blocked due to accident on FDR Dr Southbound at Exit 2 Brooklyn Bridge.,FDR Dr S,New York,New York,NY,10038,US,US/Eastern,KJRB,2018-08-14 15:40:00,73.4,,83.0,29.86,1.8,North,,0.21,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2018,"(71.0, 172.0]","(66.0, 84.0]"
A-6514462,Source1,2,2021-02-02 01:41:00,2021-02-02 04:05:21,40.809069,-73.21245,40.809019,-73.19788,0.762,Incident on I-495 EB near VETERANS HWY Road closed. Take alternate route.,Long Island Expy E,Hauppauge,Suffolk,NY,11788,US,US/Eastern,KISP,2021-02-02 01:56:00,35.0,24.0,96.0,29.37,4.0,NE,22.0,0.01,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021,"(-19.001, 39.0]","(84.0, 100.0]"
A-2892240,Source2,3,2018-04-18 08:15:53,2018-04-18 08:45:31,40.842827,-73.82558399999998,,,0.0,Left lane blocked due to accident on I-95 Bruckner Expy Northbound at Country Club Rd.,Jarvis Ave,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2018-04-18 07:51:00,39.9,31.8,53.0,29.81,10.0,West,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(39.0, 56.0]","(50.0, 66.0]"
A-953373,Source2,3,2021-07-29 23:10:52,2021-07-29 23:55:58,40.69155900000001,-73.998795,,,0.0,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Eastbound at Exit 27 Atlantic Ave.,Atlantic Ave,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2021-07-29 22:51:00,71.0,71.0,93.0,29.64,5.0,CALM,0.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,True,False,False,Night,Night,Night,Night,2021,"(56.0, 71.0]","(84.0, 100.0]"
